time,max_A,total_A
6.2900000000001,0.502338376808,0.53346289956254
6.2975000000001,0.50208492499898,0.53340492182684
6.3050000000001,0.50182559418518,0.53334699982187
6.3125000000001,0.50156040701983,0.53328913345041
6.3200000000001,0.50135245889739,0.53323132261551
6.3275000000001,0.50117128222368,0.53317356722045
6.3350000000001,0.50098408709252,0.53311586716876
6.3425000000001,0.50079089424,0.53305822236421
6.3500000000001,0.5005917245158,0.53300063271083
6.3575000000001,0.50038659888148,0.53294309811289
6.3650000000001,0.50017553840886,0.53288561847488
6.3725000000001,0.49995856427839,0.53282819370157
6.3800000000001,0.49973569777753,0.53277082369794
6.3875000000001,0.49950696029914,0.53271350836924
6.3950000000001,0.49927237333989,0.53265624762094
6.4025000000001,0.49903195849869,0.53259904135875
6.4100000000001,0.49878573747512,0.53254188948862
6.4175000000001,0.49855683910719,0.53248479191674
6.4250000000001,0.49836783606729,0.53242774854955
6.4325000000001,0.49817292973231,0.53237075929371
6.4400000000001,0.4979721405429,0.53231382405611
6.4475000000001,0.49776548904859,0.5322569427439
6.4550000000001,0.49755299590618,0.53220011526442
6.4625000000001,0.49733468187818,0.5321433415253
6.4700000000001,0.49711056783127,0.53208662143436
6.4775000000001,0.49688067473474,0.53202995489966
6.4850000000001,0.49664502365899,0.5319733418295
6.4925000000001,0.49640363577396,0.53191678213241
6.5000000000001,0.4961565323477,0.53186027571713
6.5075000000001,0.49590373474481,0.53180382249265
6.5150000000001,0.49564526442501,0.53174742236818
6.5225000000001,0.49547390748973,0.53169107525316
6.5300000000001,0.49529672021112,0.53163478105725
6.5375000000001,0.49511370640773,0.53157853969033
6.5450000000001,0.49492488572594,0.53152235106253
6.5525000000001,0.49473027792072,0.53146621508417
6.5600000000001,0.49452990285409,0.53141013166581
6.5675000000001,0.49432378049363,0.53135410071825
6.5750000000001,0.49411193091098,0.53129812215247
6.5825000000001,0.49389437428029,0.53124219587971
6.5900000000001,0.49367113087681,0.5311863218114
6.5975000000001,0.49344222107538,0.53113049985922
6.6050000000001,0.49320766534898,0.53107472993504
6.6125000000001,0.49296748426728,0.53101901195097
6.6200000000001,0.49276686093205,0.53096334581932
6.6275000000001,0.49258206377077,0.53090773145262
6.6350000000001,0.49239154899726,0.53085216876363
6.6425000000001,0.49219533599109,0.53079665766531
6.6500000000001,0.49199344423605,0.53074119807084
6.6575000000001,0.49178589331871,0.53068578989362
6.6650000000001,0.49157270292693,0.53063043304724
6.6725000000001,0.49135389284848,0.53057512744552
6.6800000000001,0.49112948296956,0.5305198730025
6.6875000000001,0.49089949327345,0.53046466963242
6.6950000000001,0.49066394383903,0.53040951724972
6.7025000000001,0.49042285483947,0.53035441576906
6.7100000000001,0.4901762465408,0.53029936510532
6.7175000000001,0.4899548709978,0.53024436517357
6.7250000000001,0.48978713445845,0.53018941588909
6.7325000000001,0.48961373430443,0.53013451716738
6.7400000000001,0.48943468907027,0.53007966892412
6.7475000000001,0.48925001739586,0.53002487107523
6.7550000000001,0.48905973802503,0.52997012353681
6.7625000000001,0.48886386980411,0.52991542622517
6.7700000000001,0.48866243168056,0.52986077905682
6.7775000000001,0.48845544270155,0.52980618194848
6.7850000000001,0.48824292201259,0.52975163481706
6.7925000000001,0.48802488885616,0.5296971375797
6.8000000000001,0.48780136257037,0.5296426901537
6.8075000000001,0.48757236258756,0.52958829245659
6.8150000000001,0.48733911378345,0.52953394440609
6.8225000000001,0.48716387024208,0.52947964592011
6.8300000000001,0.48698306646972,0.52942539691678
6.8375000000001,0.48679672076373,0.5293711973144
6.8450000000001,0.48660485152268,0.52931704703149
6.8525000000001,0.48640747724501,0.52926294598676
6.8600000000001,0.48620461652765,0.52920889409909
6.8675000000001,0.48599628806471,0.5291548912876
6.8750000000001,0.48578251064614,0.52910093747157
6.8825000000001,0.48556330315641,0.52904703257049
6.8900000000001,0.4853386845732,0.52899317650403
6.8975000000001,0.4851086739661,0.52893936919206
6.9050000000001,0.48487329049535,0.52888561055465
6.9125000000001,0.48463255341052,0.52883190051205
6.9200000000001,0.48444608025959,0.5287782389847
6.9275000000001,0.48428177055896,0.52872462589322
6.9350000000001,0.48411196993848,0.52867106115845
6.9425000000001,0.4839366960057,0.52861754470139
6.9500000000001,0.48375596646903,0.52856407644325
6.9575000000001,0.48356979913644,0.52851065630539
6.9650000000001,0.48337821191413,0.52845728420941
6.9725000000001,0.48318122280524,0.52840396007705
6.9800000000001,0.48297884990853,0.52835068383025
6.9875000000001,0.48277111141717,0.52829745539116
6.9950000000001,0.48255802561738,0.52824427468207
7.0025000000001,0.48233961088727,0.52819114162548
7.0100000000001,0.48211588569549,0.52813805614407
7.0175000000001,0.48190947397075,0.52808501816071
7.0250000000001,0.48173785935291,0.52803202759843
7.0325000000001,0.48156085184593,0.52797908438047
7.0400000000001,0.48137846884266,0.52792618843021
7.0475000000001,0.48119072783293,0.52787333967126
7.0550000000001,0.48099764640231,0.52782053802737
7.0625000000001,0.48079924223088,0.52776778342248
7.0700000000001,0.48059553309197,0.52771507578072
7.0775000000001,0.48038653685094,0.52766241502639
7.0850000000001,0.48017227146391,0.52760980108396
7.0925000000001,0.47995275497664,0.52755723387808
7.1000000000001,0.47972800552321,0.52750471333358
7.1075000000001,0.47949804132492,0.52745223937546
7.1150000000001,0.47926497958111,0.52739981192891
7.1225000000001,0.4791092753432,0.52734743091927
7.1300000000001,0.47894822721636,0.52729509627207
7.1375000000001,0.47878185185078,0.52724280791301
7.1450000000001,0.47861016599453,0.52719056576796
7.1525000000001,0.4784331864923,0.52713836976296
7.1600000000001,0.47825093028423,0.52708621982423
7.1675000000001,0.47806341440465,0.52703411587815
7.1750000000001,0.47787065598089,0.52698205785127
7.1825000000001,0.47767267223206,0.52693004567032
7.1900000000001,0.47746948046791,0.52687807926219
7.1975000000001,0.47726109808762,0.52682615855395
7.2050000000001,0.47704754257863,0.52677428347282
7.2125000000001,0.47682883151547,0.5267224539462
